model name:                  Simple Shear
No. of elements:                       24
No. of Degrees of freedom:             63

=========================================================================================================================

Sum of permanent loads
x-direction:        0.00e+00
y-direction:        0.00e+00
z-direction:        0.00e+00

Sum of variable loads
x-direction:       -1.42e-14
y-direction:        0.00e+00
z-direction:        0.00e+00

=========================================================================================================================

     lbd_p    disp_p     lbd_v    disp_v     p/fcd    eps_cc   ip_cc        cw     eps_s   ip_cc
  0.00e+00  5.33e-02  3.65e+00  5.33e-02 -5.32e-05  0.00e+00       0  2.46e-05  2.77e-03      45
  0.00e+00  5.45e-02  3.68e+00  5.45e-02 -5.80e-05  0.00e+00       0  2.66e-05  2.90e-03      45
  0.00e+00  5.57e-02  3.71e+00  5.57e-02 -5.97e-05  0.00e+00       0  2.72e-05  3.05e-03      45
  0.00e+00  5.68e-02  3.74e+00  5.68e-02 -5.87e-05  0.00e+00       0  2.66e-05  3.19e-03      45
  0.00e+00  5.80e-02  3.77e+00  5.80e-02 -5.69e-05  0.00e+00       0  2.56e-05  3.33e-03      45
  0.00e+00  5.92e-02  3.80e+00  5.92e-02 -5.49e-05  0.00e+00       0  2.46e-05  3.47e-03      45
  0.00e+00  6.04e-02  3.83e+00  6.04e-02 -5.29e-05  0.00e+00       0  2.36e-05  3.61e-03      45
  0.00e+00  6.15e-02  3.86e+00  6.15e-02 -5.11e-05  0.00e+00       0  2.27e-05  3.76e-03      45
  0.00e+00  6.27e-02  3.89e+00  6.27e-02 -5.95e-05  0.00e+00       0  2.70e-05  3.90e-03      45
  0.00e+00  6.41e-02  3.92e+00  6.41e-02 -5.71e-05  0.00e+00       0  2.66e-05  4.07e-03      45
  0.00e+00  6.54e-02  3.95e+00  6.54e-02 -5.42e-05  0.00e+00       0  2.51e-05  4.25e-03      45
  0.00e+00  6.68e-02  3.99e+00  6.68e-02 -5.18e-05  0.00e+00       0  2.39e-05  4.42e-03      45
  0.00e+00  6.82e-02  4.02e+00  6.82e-02 -5.93e-05  0.00e+00       0  2.70e-05  4.60e-03      45
  0.00e+00  6.95e-02  4.05e+00  6.95e-02 -5.21e-05  0.00e+00       0  2.38e-05  4.77e-03      45
  0.00e+00  7.09e-02  4.08e+00  7.09e-02 -5.65e-05  0.00e+00       0  2.55e-05  4.95e-03      45
  0.00e+00  7.22e-02  4.11e+00  7.22e-02 -5.82e-05  0.00e+00       0  2.62e-05  5.13e-03      45
  0.00e+00  7.36e-02  4.14e+00  7.36e-02 -5.76e-05  0.00e+00       0  2.58e-05  5.31e-03      45
  0.00e+00  7.49e-02  4.16e+00  7.49e-02 -5.60e-05  0.00e+00       0  2.50e-05  5.48e-03      45
  0.00e+00  7.63e-02  4.19e+00  7.63e-02 -5.42e-05  0.00e+00       0  2.41e-05  5.66e-03      45
  0.00e+00  7.76e-02  4.22e+00  7.76e-02 -5.25e-05  0.00e+00       0  2.33e-05  5.84e-03      45
  0.00e+00  7.89e-02  4.25e+00  7.89e-02 -5.09e-05  0.00e+00       0  2.25e-05  6.02e-03      45
